SessionID,politics_new,politics,dogkick,endangered,overweight,anthill,palm,cards,stealpoor,apartment,ballots,racepledge,sportsbet,flagburn,talkradio,familyshun,citizenrenounce,leaveclub,parentcurse,founderscurse,handgesture,rottentomato,fatherslap,soulsell,eatdog,tail,molesterblood,stageanimal,sex,gender,Age,education,educ_num,religion_attend,Religion_attend_num
67218, Liberal,2,8,8,8,5,8,8,8,6,8,8,4,4,5,8,7,8,8,5,3,8,5,4,8,8,6,8, F,0,45, Completed Graduate/Professional Degree,9, Never,0
67221, Liberal,2,8,5,3,1,5,2,5,2,6,8,1,1,4,7,8,7,5,2,7,3,1,2,5,6,1,7, F,0,23, Completed College/University,6, Never,0
67234, Slightly Conservative,5,6,6,5,5,6,1,6,6,6,1,1,1,1,8,1,6,8,1,1,1,1,1,6,8,1,4, M,1,61, Completed College/University,6, Never,0
67238, Don't know/not political,,5,6,5,1,5,5,5,1,6,7,1,3,5,6,7,5,4,1,4,1,1,5,8,8,5,5, M,1,51, Some Graduate/Professional School,7, Never,0
67243, Liberal,2,8,8,6,1,8,3,8,6,7,8,1,2,5,7,7,6,7,2,4,1,2,5,8,8,8,5, M,1,45, Completed College/University,6, a few times a month,2
67252, Very Liberal,1,8,8,8,3,4,3,8,4,8,8,1,5,4,8,6,8,5,1,4,1,4,1,7,8,6,5, F,0,26, Completed Graduate/Professional Degree,9, Never,0
67258, Liberal,2,8,8,8,5,8,8,8,8,8,8,4,5,8,8,8,8,8,5,8,6,5,8,,8,7,8, F,0,68, Completed College/University,6, Never,0
67268, Libertarian,,8,8,8,8,8,8,8,8,8,7,1,1,1,8,6,8,8,1,4,1,1,8,1,7,1,6, M,1,22, Completed College/University,6, one or more times each week,3
67283, Liberal,2,8,7,7,4,8,7,8,4,7,8,1,6,4,7,7,7,7,5,7,1,1,7,8,8,1,6, M,1,47, Completed Graduate/Professional Degree,9, a few times a month,2
67286, Liberal,2,8,7,7,1,6,6,7,5,1,7,1,1,4,8,7,7,8,1,1,1,1,1,5,7,5,5, M,1,56, Completed Graduate/Professional Degree,9, Never,0
67287, Don't know/not political,,8,8,1,1,8,8,8,7,7,8,1,1,8,8,1,1,1,1,1,1,1,7,8,8,1,7, M,1,46, Completed High School,3, Never,0
67291, Moderate/middle-of-the-road,4,8,8,1,8,8,7,8,6,8,8,1,1,8,1,1,7,8,,6,7,1,8,8,8,1,8, F,0,51, Completed Graduate/Professional Degree,9, Never,0
67292, Very Liberal,1,8,8,8,8,8,8,8,8,8,8,4,1,4,8,1,8,8,1,8,6,1,2,8,8,4,5, F,0,26, Completed Graduate/Professional Degree,9, Never,0
67293, Slightly Liberal,3,8,8,8,6,8,8,8,8,8,8,6,8,8,8,8,8,8,5,7,5,1,7,8,8,8,8, F,0,55, Completed Graduate/Professional Degree,9, one or more times each week,3
67302, Very Liberal,1,7,7,6,1,8,6,7,7,8,8,4,1,5,8,7,5,8,1,3,1,1,1,1,6,1,5, M,1,57, Some Graduate/Professional School,7, Never,0
67304, Libertarian,,5,6,4,1,3,1,4,4,6,6,3,3,4,6,6,5,5,1,1,1,1,2,6,7,1,6, M,1,22, Some College/University,4, a few times a year,1
67321, Liberal,2,8,8,8,8,8,8,8,8,8,8,1,1,8,8,1,1,1,1,1,1,1,1,8,8,1,8, F,0,43, Completed Graduate/Professional Degree,9, Never,0
67338, Libertarian,,8,8,8,1,7,1,8,8,8,8,,1,1,1,1,8,1,1,1,1,1,7,1,7,1,1, F,0,21, Currently in College,5, a few times a year,1
67350, Slightly Liberal,3,8,8,8,2,8,8,8,8,8,8,3,3,8,8,8,4,8,4,5,8,3,8,8,8,6,8, M,1,49, Completed Graduate/Professional Degree,9, one or more times each week,3
67355, Slightly Conservative,5,8,8,7,1,8,8,8,5,8,7,3,5,7,7,7,1,8,8,8,7,8,1,8,7,1,1, M,1,64, Completed Graduate/Professional Degree,9, a few times a year,1
67363, Liberal,2,8,8,8,1,8,4,7,6,7,8,1,1,7,6,1,7,1,1,1,5,4,1,8,8,1,6, M,1,37, Completed College/University,6, Never,0
67375, Liberal,2,8,7,5,2,4,1,4,4,1,6,1,1,1,4,1,5,6,1,6,1,1,1,8,8,1,7, F,0,28, Currently in College,5, Never,0
67391, Moderate/middle-of-the-road,4,8,8,8,3,8,8,8,8,8,8,2,8,8,8,8,4,8,3,8,8,3,5,3,7,3,8, M,1,38, Completed Graduate/Professional Degree,9, Never,0
67393, Liberal,2,8,6,8,2,8,4,8,5,8,8,3,3,4,6,6,5,6,4,6,6,1,8,8,7,1,6, M,1,38, Completed Graduate/Professional Degree,9, a few times a month,2
67398, Slightly Liberal,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,7,8,8,8,8,8,8,1,7, M,1,56, Completed College/University,6, one or more times each week,3
67410, Slightly Liberal,3,8,5,4,1,6,7,4,4,8,8,2,6,4,6,5,6,5,3,3,5,1,1,8,7,1,6, M,1,23, Currently in College,5, a few times a month,2
67424, Slightly Liberal,3,8,8,2,3,8,3,5,5,6,6,3,1,2,8,7,4,4,2,3,4,3,4,5,7,5,6, F,0,38, Completed College/University,6, a few times a year,1
67430, Very Liberal,1,8,8,8,2,8,4,8,4,6,8,1,4,4,7,1,4,7,3,4,3,2,1,8,8,2,3, F,0,22, Completed College/University,6, Never,0
67446, Very Liberal,1,5,5,5,3,6,7,6,6,8,8,3,4,4,6,6,6,8,3,7,4,3,4,7,8,3,5, M,1,64, Completed Graduate/Professional Degree,9, Never,0
67459, Liberal,2,8,8,5,4,8,8,8,4,8,8,1,2,5,8,8,5,5,2,3,1,1,2,8,8,1,1, M,1,29, Some Graduate/Professional School,7, Never,0
67467, Moderate/middle-of-the-road,4,8,8,7,7,8,7,8,8,8,8,7,7,8,8,8,1,8,7,6,7,7,8,8,8,6,8, F,0,42, Some College/University,4, Never,0
67468, Liberal,2,8,7,6,1,8,3,8,5,8,8,1,3,4,8,8,4,8,1,7,2,3,2,8,8,5,8, M,1,33, Completed Graduate/Professional Degree,9, Never,0
67471, Liberal,2,8,7,4,2,8,4,8,5,8,8,3,3,5,6,7,6,5,3,4,1,3,3,,7,1,5, M,1,21, Currently in College,5, Never,0
67474, Liberal,2,8,8,6,1,8,8,8,8,8,8,3,1,1,8,1,8,5,1,3,1,1,8,8,8,1,6, F,0,27, Completed College/University,6, Never,0
67475, Moderate/middle-of-the-road,4,8,8,8,1,8,8,8,8,8,8,1,1,8,8,1,1,8,8,1,8,8,1,8,8,1,8, M,1,69, Completed College/University,6, Never,0
67481, Liberal,2,6,6,5,3,8,6,5,4,8,8,1,3,5,6,1,5,7,1,6,3,1,1,5,8,5,5, F,0,24, Some Graduate/Professional School,7, Never,0
67491, Libertarian,,8,7,4,4,5,5,6,5,1,8,4,5,4,8,1,8,6,4,7,1,1,8,6,8,8,8, M,1,25, Completed College/University,6, Never,0
67493, Liberal,2,8,8,8,1,8,4,8,7,7,8,1,1,7,6,7,2,6,1,1,1,1,7,8,8,1,7, M,1,55, Completed Graduate/Professional Degree,9, Never,0
67496, Conservative,6,8,8,8,1,7,8,8,8,8,8,1,7,6,6,8,7,8,7,4,5,1,3,8,8,1,7, M,1,34, Completed Graduate/Professional Degree,9, Never,0
67501, Very Liberal,1,8,8,8,8,8,8,8,8,8,8,2,3,8,8,8,8,8,3,8,8,1,8,8,8,1,8, F,0,53, Completed Graduate/Professional Degree,9, Never,0
67511, Very Liberal,1,8,7,5,1,8,8,8,8,8,8,1,2,3,6,7,6,5,1,1,4,1,4,8,7,1,4, M,1,40, Completed Graduate/Professional Degree,9, Never,0
67568, Liberal,2,8,7,6,6,8,8,8,7,8,8,1,1,7,1,1,7,1,1,1,8,1,7,1,8,1,7, M,1,58, Completed Graduate/Professional Degree,9, Never,0
67601, Liberal,2,5,8,6,3,8,4,8,4,8,8,2,3,4,8,7,,8,2,7,4,1,2,4,8,1,5, M,1,29, Completed Graduate/Professional Degree,9, Never,0
67637, Conservative,6,8,8,7,8,8,6,8,1,8,8,7,8,8,8,8,7,8,8,8,1,3,8,8,8,8,8, M,1,36, Completed Graduate/Professional Degree,9, one or more times each week,3
67642, Slightly Liberal,3,5,8,4,1,8,3,8,3,4,8,1,1,3,5,1,8,5,1,3,1,1,2,4,8,1,4, M,1,29, Completed College/University,6, Never,0
67643, Libertarian,,8,8,6,2,8,4,8,7,6,8,4,1,4,8,2,7,8,1,8,4,6,8,7,7,6,6, M,1,28, Completed Graduate/Professional Degree,9, a few times a year,1
67644, Very Conservative,7,8,8,8,1,8,8,8,5,8,8,2,8,8,8,8,7,8,8,8,8,1,8,8,8,8,8, M,1,49, Completed Graduate/Professional Degree,9, one or more times each week,3
67648, Slightly Conservative,5,8,8,8,3,8,5,8,8,7,8,1,4,6,7,8,7,8,6,5,1,1,8,8,8,1,8, F,0,40, Completed Graduate/Professional Degree,9, a few times a year,1
67670, Conservative,6,8,8,8,2,8,8,8,4,8,8,3,8,5,8,8,8,8,4,8,5,7,8,8,8,8,8, M,1,26, Completed Graduate/Professional Degree,9, a few times a year,1
67675, Moderate/middle-of-the-road,4,8,7,7,3,8,4,8,5,8,8,4,5,6,8,8,7,8,3,7,1,4,8,8,8,6,8, F,0,48, Completed Graduate/Professional Degree,9, a few times a year,1
67678, Liberal,2,8,8,8,1,8,8,8,8,8,8,1,1,8,8,1,8,8,1,1,1,1,1,5,7,1,7, F,0,62, Completed Graduate/Professional Degree,9, Never,0
67686, Moderate/middle-of-the-road,4,8,8,8,4,8,8,8,6,8,8,7,4,8,8,8,8,8,4,7,5,4,8,5,8,6,5, M,1,23, Currently in College,5, a few times a year,1
67687, Slightly Conservative,5,5,8,5,1,7,7,8,8,8,8,6,3,7,7,8,8,7,1,4,1,1,7,6,6,1,7, M,1,41, Completed Graduate/Professional Degree,9, Never,0
67690, Very Liberal,1,6,7,7,1,5,5,8,4,8,8,1,3,7,6,5,5,6,2,7,3,1,1,6,7,1,4, M,1,31, Completed Graduate/Professional Degree,9, a few times a year,1
67693, Libertarian,,8,7,3,1,4,6,4,8,6,8,1,4,2,7,5,1,6,1,1,1,3,5,8,6,1,7, F,0,24, Currently in Graduate/Professional Sch,, a few times a year,1
67698, Moderate/middle-of-the-road,4,8,8,5,4,8,5,8,4,8,8,4,4,8,4,7,7,8,4,4,1,6,8,8,7,1,8, M,1,43, Some Graduate/Professional School,7, a few times a year,1
67706, Liberal,2,8,6,8,4,8,8,8,5,8,8,4,6,7,8,8,7,8,4,8,5,4,8,8,8,4,8, M,1,62, Completed Graduate/Professional Degree,9, one or more times each week,3
67719, Liberal,2,6,7,5,1,6,1,5,5,8,8,5,3,5,8,8,6,8,1,6,1,1,3,7,8,1,1, M,1,31, Completed Graduate/Professional Degree,9, Never,0
67725, Liberal,2,6,4,3,1,4,3,4,4,3,4,1,1,1,6,5,5,4,1,4,3,3,1,6,7,4,4, F,0,25, Completed College/University,6, Never,0
67726, Liberal,2,8,7,7,6,8,4,8,7,8,8,5,5,7,7,1,7,1,6,3,5,8,8,8,8,6,8, F,0,28, Some College/University,4, a few times a year,1
67728, Conservative,6,8,7,7,4,8,6,8,8,5,7,5,8,8,8,8,8,8,8,8,7,4,8,8,7,1,8, M,1,62, Completed Graduate/Professional Degree,9, 99,
67730, Other,,7,8,4,1,8,3,8,5,5,8,7,8,8,6,8,8,1,8,5,1,1,8,8,8,5,6, F,0,23, Some College/University,4, Never,0
67736, Liberal,2,5,5,5,1,6,2,3,4,7,8,2,2,2,8,2,6,3,2,2,2,2,3,7,7,1,5, M,1,39, Completed Graduate/Professional Degree,9, Never,0
67758, Very Liberal,1,1,7,5,1,5,3,6,4,1,7,1,1,1,7,1,4,6,1,4,1,3,1,3,8,1,3, M,1,28, Currently in Graduate/Professional Sch,, a few times a year,1
67760, Moderate/middle-of-the-road,4,4,4,5,3,4,5,5,6,7,6,4,4,3,8,7,6,1,3,4,3,3,3,7,6,1,5, M,1,60, Some College/University,4, Never,0
67773, Slightly Liberal,3,8,8,8,4,8,8,8,5,8,8,1,4,8,8,7,7,8,4,8,7,5,8,8,8,1,5, M,1,50, Completed Graduate/Professional Degree,9, Never,0
67776, Very Liberal,1,8,8,5,4,8,5,5,4,1,6,3,8,8,7,,1,7,8,3,1,1,1,,7,1,6, F,0,56, Completed Graduate/Professional Degree,9, Never,0
67780, Libertarian,,8,7,1,1,7,8,7,7,8,8,1,8,7,7,7,8,1,1,8,1,7,7,7,7,7,7, F,0,33, Completed Graduate/Professional Degree,9, Never,0
67787, Slightly Liberal,3,8,8,8,1,8,8,8,8,8,8,8,8,8,8,7,8,8,8,8,5,8,8,8,8,1,8, M,1,75, Some Graduate/Professional School,7, a few times a month,2
67788, Slightly Liberal,3,8,8,8,5,8,8,8,7,8,6,3,8,7,6,4,6,8,6,6,1,8,8,5,7,1,7, M,1,25, Currently in College,5, one or more times each week,3
67789, Very Liberal,1,8,8,5,1,8,4,7,3,7,8,2,4,5,5,6,7,4,2,4,3,2,3,8,8,7,8, F,0,31, Completed Graduate/Professional Degree,9, Never,0
67792, Liberal,2,8,8,3,1,8,4,6,5,5,8,6,8,1,7,7,6,6,1,6,1,1,8,1,7,1,4, M,1,21, Some College/University,4, a few times a month,2
67803, Moderate/middle-of-the-road,4,8,7,8,4,8,8,8,6,8,8,6,5,5,7,7,4,8,7,5,6,4,,6,8,1,8, M,1,53, Completed Graduate/Professional Degree,9, one or more times each week,3
67804, Slightly Liberal,3,8,8,7,4,8,7,8,6,8,8,4,4,5,8,7,8,7,1,4,3,1,5,6,7,1,6, M,1,57, Completed College/University,6, Never,0
67805, Liberal,2,3,7,3,1,8,8,8,4,8,8,1,4,3,7,7,3,8,1,3,3,3,1,4,8,1,5, M,1,32, Completed Graduate/Professional Degree,9, Never,0
67808, Slightly Liberal,3,8,8,8,7,8,8,8,8,8,8,7,8,8,8,8,7,8,7,8,7,8,8,8,8,8,8, F,0,33, Completed College/University,6, 99,
67812, Slightly Conservative,5,8,8,8,2,8,5,8,7,8,7,1,5,7,8,6,6,8,4,5,8,4,7,8,8,5,8, M,1,23, Completed Graduate/Professional Degree,9, a few times a month,2
67815, Slightly Liberal,3,8,8,8,5,8,7,8,7,7,8,1,5,7,7,8,7,8,1,8,1,1,8,8,8,8,8, F,0,64, Completed Graduate/Professional Degree,9, a few times a year,1
67831, Moderate/middle-of-the-road,4,4,7,4,2,8,5,8,4,8,8,7,2,3,7,5,8,8,3,7,4,1,8,5,8,5,8, M,1,23, Currently in Graduate/Professional Sch,, one or more times each week,3
67840, Liberal,2,8,8,7,5,8,6,8,5,8,8,5,7,7,8,8,8,8,4,5,5,3,8,8,8,8,6, M,1,34, Completed Graduate/Professional Degree,9, a few times a month,2
67841, Very Liberal,1,8,8,8,1,8,8,8,8,8,8,8,1,8,8,1,1,8,1,1,1,8,8,8,8,8,1, M,1,64, Some Graduate/Professional School,7, Never,0
67852, Slightly Liberal,3,8,8,8,1,8,4,8,7,8,8,4,5,4,8,1,7,6,1,4,1,1,5,8,8,1,7, M,1,47, Completed Graduate/Professional Degree,9, Never,0
67855, Conservative,6,8,8,3,3,5,6,6,6,7,8,3,4,4,6,8,6,8,3,4,6,4,8,8,8,4,7, M,1,36, Some Graduate/Professional School,7, a few times a year,1
67871, Moderate/middle-of-the-road,4,8,8,7,6,8,7,7,7,7,8,5,7,6,6,8,7,7,7,8,1,4,8,6,8,3,6, M,1,41, Completed Graduate/Professional Degree,9, a few times a year,1
67872, Libertarian,,4,6,6,3,5,5,7,5,6,8,5,4,6,8,7,7,5,2,7,4,3,5,6,8,1,7, F,0,34, Currently in Graduate/Professional Sch,, Never,0
67874, Liberal,2,8,8,1,2,6,4,8,4,7,8,1,5,3,6,1,8,3,2,3,1,1,3,8,8,2,5, M,1,25, Completed College/University,6, a few times a year,1
67889, Moderate/middle-of-the-road,4,8,8,5,1,8,8,8,4,8,8,3,5,5,8,7,5,5,2,1,6,1,5,6,8,1,5, M,1,46, Completed College/University,6, a few times a month,2
67905, Slightly Liberal,3,6,6,5,1,6,5,6,6,5,6,5,1,4,7,1,6,7,1,7,1,1,1,7,8,1,6, M,1,59, Completed Graduate/Professional Degree,9, one or more times each week,3
67916, Conservative,6,8,6,8,1,6,6,8,8,8,7,1,5,6,5,7,5,8,4,1,1,5,8,8,8,1,5, M,1,39, Completed College/University,6, a few times a year,1
67917, Slightly Liberal,3,6,7,6,3,7,4,7,4,5,7,5,5,3,8,5,4,8,1,1,1,8,4,8,8,1,7, M,1,41, Completed Graduate/Professional Degree,9, Never,0
67929, Moderate/middle-of-the-road,4,7,8,5,7,7,7,8,5,8,8,5,5,6,8,7,7,8,5,6,5,1,7,8,8,8,6, F,0,30, Completed Graduate/Professional Degree,9, a few times a year,1
67950, Liberal,2,8,8,5,4,4,3,8,5,8,8,3,3,4,8,6,4,5,3,5,4,4,1,5,7,4,4, F,0,24, Completed College/University,6, Never,0
67957, Libertarian,,8,8,8,1,8,8,8,8,8,8,1,1,8,8,7,8,5,1,6,1,1,6,6,7,1,8, M,1,50, Completed College/University,6, Never,0
67969, Liberal,2,8,8,8,1,8,8,8,5,8,8,4,5,6,7,6,8,8,4,8,6,4,5,6,7,5,6, M,1,36, Completed Graduate/Professional Degree,9, Never,0
67975, Liberal,2,8,8,8,1,8,6,8,8,8,8,4,5,8,8,7,8,8,2,6,1,1,8,6,8,8,8, M,1,28, Completed College/University,6, a few times a year,1
67980, Very Liberal,1,8,6,8,5,8,4,8,5,5,7,3,1,4,6,1,8,7,1,7,1,5,1,6,8,1,3, F,0,31, Completed College/University,6, Never,0
67990, Slightly Liberal,3,8,7,6,1,7,2,7,6,1,8,1,1,3,6,1,7,4,1,4,4,1,1,8,8,1,8, M,1,24, Currently in Graduate/Professional Sch,, Never,0
67994, Conservative,6,8,8,8,2,6,8,8,5,8,8,2,2,6,8,7,6,8,2,8,8,2,8,8,8,2,8, M,1,53, Completed Graduate/Professional Degree,9, one or more times each week,3
67997, Slightly Liberal,3,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8,8,8, M,1,59, Some College/University,4, 99,
67999, Slightly Liberal,3,8,8,8,1,8,5,8,8,8,8,5,7,8,8,7,8,4,1,1,1,1,1,7,8,4,1, M,1,23, Completed College/University,6, Never,0
68036, Moderate/middle-of-the-road,4,8,8,8,1,8,7,8,7,8,7,1,1,1,7,8,7,1,1,7,1,1,7,8,8,1,7, M,1,46, Completed Graduate/Professional Degree,9, Never,0
68039, Libertarian,,7,6,6,3,7,4,6,5,7,7,3,6,4,8,7,6,8,5,7,4,4,8,8,7,8,7, M,1,27, Completed Graduate/Professional Degree,9, a few times a year,1
68046, Conservative,6,8,8,7,1,8,7,8,7,8,7,7,8,8,1,7,1,7,8,7,1,7,7,8,8,8,7, M,1,42, Some Graduate/Professional School,7, Never,0
68053, Slightly Liberal,3,8,8,8,8,8,4,8,6,8,1,1,1,4,8,8,7,6,1,4,4,4,1,8,8,1,4, M,1,39, Some College/University,4, a few times a year,1
68055, Liberal,2,8,8,5,2,8,8,8,8,8,8,3,1,3,6,8,8,8,1,,1,1,1,6,8,4,5, M,1,22, Currently in College,5, Never,0
68058, Slightly Liberal,3,8,8,8,4,8,4,8,8,8,8,3,5,4,6,7,7,3,2,7,3,3,2,8,8,8,4, F,0,57, Completed Graduate/Professional Degree,9, Never,0
68062, Slightly Liberal,3,8,8,6,1,5,5,8,5,8,7,5,4,3,6,7,8,8,2,4,1,1,6,6,7,5,4, M,1,31, Completed College/University,6, Never,0
68065, Slightly Conservative,5,8,7,8,5,8,6,8,5,8,8,3,5,6,8,7,7,8,4,6,6,1,1,4,7,1,8, M,1,58, Completed College/University,6, one or more times each week,3
68067, Moderate/middle-of-the-road,4,8,8,8,4,8,5,8,6,6,8,3,3,4,8,8,4,8,3,6,3,6,2,8,8,8,8, M,1,35, Completed Graduate/Professional Degree,9, a few times a year,1
68068, Liberal,2,8,8,8,2,8,7,8,4,8,8,1,1,3,8,1,7,8,1,6,8,8,8,8,8,1,7, M,1,55, Some Graduate/Professional School,7, Never,0
68069, Very Liberal,1,8,6,8,3,8,8,8,4,8,8,5,1,8,8,6,8,8,1,4,3,1,4,8,8,5,5, F,0,25, Completed Graduate/Professional Degree,9, one or more times each week,3
68074, Liberal,2,5,8,4,2,6,5,5,5,8,8,1,4,4,7,8,6,6,2,3,3,1,1,6,8,1,6, M,1,44, Completed Graduate/Professional Degree,9, Never,0
68078, Liberal,2,8,7,8,1,8,4,8,5,8,8,5,3,6,8,7,5,8,1,6,1,3,3,5,8,1,6, F,0,23, Completed College/University,6, a few times a year,1
68084, Liberal,2,8,8,8,1,8,7,7,7,8,8,1,6,8,8,1,7,8,1,7,8,1,8,7,8,1,7, F,0,24, Currently in Graduate/Professional Sch,, one or more times each week,3
68086, Liberal,2,8,8,8,3,8,7,8,8,8,8,1,6,8,8,8,6,8,8,7,1,7,8,8,8,7,6, M,1,57, Completed College/University,6, Never,0
68097, Liberal,2,7,7,6,6,7,5,7,7,7,8,3,5,7,8,1,7,8,4,7,4,1,7,7,7,6,7, M,1,28, Currently in Graduate/Professional Sch,, Never,0
68107, Slightly Liberal,3,5,4,4,1,8,8,7,5,8,8,4,7,8,8,1,7,7,1,7,1,1,8,8,8,1,8, M,1,31, Completed Graduate/Professional Degree,9, 99,
68109, Liberal,2,8,8,8,4,6,8,8,6,8,8,1,2,5,8,7,7,8,2,7,1,1,8,6,7,4,1, M,1,43, Completed Graduate/Professional Degree,9, Never,0
68121, Liberal,2,8,8,8,5,8,8,8,1,8,8,5,3,4,8,7,8,8,1,4,6,5,6,6,8,5,6, M,1,40, Completed Graduate/Professional Degree,9, Never,0
68131, Conservative,6,8,8,6,1,8,6,8,6,8,8,3,3,5,7,7,6,6,3,7,4,2,4,5,8,5,6, M,1,39, Completed Graduate/Professional Degree,9, a few times a month,2
68158, Moderate/middle-of-the-road,4,8,8,1,1,1,3,8,3,8,1,1,1,7,8,8,1,8,1,1,1,1,1,8,7,1,7, M,1,38, Some College/University,4, Never,0
68160, Very Liberal,1,8,7,1,1,8,8,6,5,8,8,1,1,5,7,8,1,5,8,1,1,1,1,8,8,1,1, M,1,41, Some College/University,4, Never,0
68172, Liberal,2,7,8,8,4,8,8,8,8,8,8,6,1,5,8,8,7,8,7,8,6,5,7,8,8,6,7, M,1,47, Completed College/University,6, Never,0
68185, Moderate/middle-of-the-road,4,8,8,8,4,8,5,8,8,8,8,1,4,6,8,6,6,8,2,5,8,7,8,5,8,1,6, M,1,24, Currently in Graduate/Professional Sch,, Never,0
68194, Liberal,2,5,6,3,2,6,1,5,1,4,5,4,2,2,2,1,7,5,2,4,2,3,6,6,7,4,5, M,1,23, Completed College/University,6, a few times a year,1
68203, Slightly Liberal,3,8,6,5,2,8,8,6,5,8,8,4,1,4,8,8,6,8,4,4,5,2,8,6,8,7,5, M,1,48, Completed College/University,6, one or more times each week,3
68208, Libertarian,,8,8,8,3,8,8,8,6,8,8,5,8,8,8,8,8,8,6,7,4,8,8,8,8,8,6, M,1,44, Some Graduate/Professional School,7, one or more times each week,3
68209, Moderate/middle-of-the-road,4,8,8,8,3,8,3,8,8,5,5,4,1,3,8,7,5,8,1,1,1,1,8,8,7,8,5, F,0,37, Some Graduate/Professional School,7, Never,0
68214, Slightly Conservative,5,4,5,4,7,8,7,8,7,7,8,3,7,4,8,8,7,8,7,7,1,1,8,8,8,1,8, M,1,55, Completed Graduate/Professional Degree,9, a few times a year,1
68227, Moderate/middle-of-the-road,4,8,8,8,4,8,5,8,4,8,7,1,4,4,7,5,6,8,3,5,7,4,4,8,8,5,5, F,0,34, Completed Graduate/Professional Degree,9, Never,0
68229, Liberal,2,6,8,5,1,8,8,8,4,8,8,1,1,8,8,7,6,8,1,4,1,1,8,8,7,4,3, F,0,67, Completed Graduate/Professional Degree,9, one or more times each week,3
68231, Libertarian,,5,7,5,3,7,8,8,6,7,7,3,5,5,7,7,5,7,4,5,5,4,5,6,7,4,6, M,1,52, Some College/University,4, a few times a month,2
68235, Liberal,2,8,8,1,1,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,8, M,1,45, Some High School,1, Never,0
68239, Libertarian,,8,1,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,8,8,8,8, M,1,28, Currently in Graduate/Professional Sch,, Never,0
68245, Moderate/middle-of-the-road,4,8,7,8,2,8,6,7,6,8,7,3,6,6,8,7,6,8,4,4,3,3,8,7,6,1,7, M,1,39, Completed Graduate/Professional Degree,9, a few times a year,1
68247, Very Liberal,1,8,8,6,1,7,2,8,4,4,8,2,2,2,4,1,5,5,1,8,1,4,7,3,8,4,7, F,0,22, Completed College/University,6, a few times a year,1
68256, Libertarian,,7,7,6,2,8,6,8,4,7,8,3,2,4,6,6,7,6,1,6,2,3,2,6,7,4,6, M,1,32, Completed Graduate/Professional Degree,9, Never,0
68258, Slightly Conservative,5,7,6,5,4,7,7,8,5,8,8,3,8,8,7,8,6,6,8,1,4,1,8,6,7,2,8, M,1,41, Some College/University,4, Never,0
68260, Very Liberal,1,8,8,8,1,8,8,8,8,8,8,8,1,8,8,1,7,8,8,1,1,1,8,8,8,1,1, M,1,74, Completed Graduate/Professional Degree,9, Never,0
68261, Conservative,6,4,6,6,2,8,7,8,5,8,7,3,4,6,8,7,5,8,4,7,6,3,8,4,8,1,8, M,1,53, Completed Graduate/Professional Degree,9, one or more times each week,3
68262, Very Liberal,1,8,8,8,4,8,8,8,8,8,8,5,1,8,8,7,8,8,3,8,3,1,5,8,8,1,5, F,0,51, Completed Graduate/Professional Degree,9, Never,0
68268, Liberal,2,8,8,8,1,8,7,8,7,8,8,8,6,6,8,1,8,8,5,8,4,4,6,8,8,1,7, F,0,22, Completed College/University,6, a few times a year,1
68277, Liberal,2,7,7,6,5,6,4,6,5,5,7,3,1,5,6,7,5,6,4,5,1,3,8,5,7,1,3, M,1,46, Completed Graduate/Professional Degree,9, Never,0
68288, Liberal,2,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,5,6,6,1,8,8,8,1,8, F,0,54, Completed Graduate/Professional Degree,9, one or more times each week,3
68290, Liberal,2,8,8,8,8,8,8,8,8,8,8,1,3,2,8,1,8,8,1,1,1,3,4,8,8,5,5, M,1,45, Completed College/University,6, Never,0
68296, Other,,8,8,8,6,8,8,8,7,8,8,6,6,8,8,8,7,8,6,7,1,8,6,8,8,7,7, M,1,59, Completed College/University,6, a few times a year,1
68303, Liberal,2,8,8,8,3,8,6,8,8,6,8,4,8,8,8,8,7,8,5,6,1,6,8,8,7,1,6, M,1,24, Completed College/University,6, a few times a year,1
68310, Liberal,2,8,8,8,3,8,8,8,8,8,8,3,8,8,8,8,6,8,8,3,1,3,8,8,8,8,8, M,1,38, Completed College/University,6, Never,0
68326, Liberal,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8, M,1,48, Completed College/University,6, a few times a year,1
68329, Slightly Liberal,3,5,8,6,2,5,2,8,8,8,8,1,2,3,7,6,7,5,2,2,8,2,8,8,7,1,5, M,1,34, Completed Graduate/Professional Degree,9, Never,0
68336, Liberal,2,8,8,8,7,8,7,8,8,8,8,6,6,5,8,7,8,8,3,7,7,1,5,7,8,7,6, M,1,48, Completed Graduate/Professional Degree,9, a few times a year,1
68343, Liberal,2,8,8,8,7,8,8,8,8,8,8,7,8,8,1,8,8,8,7,7,7,8,7,7,8,1,7, M,1,42, Completed College/University,6, Never,0
68344, Slightly Conservative,5,8,8,8,2,8,8,8,8,8,7,5,2,8,8,7,7,8,1,1,7,1,1,8,8,1,8, F,0,63, Some Graduate/Professional School,7, Never,0
